trialKeys,levelFreq,levelFace,lCueName,rCueName,srespLoc,srespChoice,RT,Hand,blockType,subjectId
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,1.07743540000001,Left,mix,sub29
AbHa,LF,-1,Abbas,Hasan,left,Abbas,1.02113839999993,Left,mix,sub29
AbHa,IF,0,Abbas,Hasan,right,Hasan,0.330980899999986,Left,mix,sub29
AbHa,HF,-3,Abbas,Hasan,left,Abbas,0.601573200000075,Left,mix,sub29
AbHa,HF,3,Abbas,Hasan,right,Hasan,0.450972599999886,Left,mix,sub29
AbHa,LF,-1,Abbas,Hasan,left,Abbas,0.41557899999998,Left,mix,sub29
MahGol,LF,2,Mahnaz,Goli,left,Mahnaz,0.974856300000056,Left,mix,sub29
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.787433899999996,Left,mix,sub29
AbHa,HF,3,Abbas,Hasan,right,Hasan,0.323465200000101,Left,mix,sub29
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,0.335052599999926,Left,mix,sub29
MahGol,LF,-3,Mahnaz,Goli,left,Mahnaz,0.206645699999854,Left,mix,sub29
MahGol,IF,0,Mahnaz,Goli,left,Mahnaz,0.251570800000081,Left,mix,sub29
MahGol,IF,0,Mahnaz,Goli,right,Goli,0.362148699999807,Left,mix,sub29
AbHa,LF,0,Abbas,Hasan,left,Abbas,1.7416869000001,Left,mix,sub29
MahGol,IF,3,Mahnaz,Goli,right,Goli,0.237385499999846,Left,mix,sub29
AbHa,LF,-2,Abbas,Hasan,left,Abbas,0.72915920000014,Left,mix,sub29
MahGol,HF,2,Mahnaz,Goli,right,Goli,0.381032499999947,Left,mix,sub29
AbHa,IF,-3,Abbas,Hasan,left,Abbas,0.582060100000035,Left,mix,sub29
MahGol,HF,1,Mahnaz,Goli,right,Goli,0.634818600000017,Left,mix,sub29
AbHa,HF,-1,Abbas,Hasan,left,Abbas,1.34841039999992,Left,mix,sub29
AbHa,IF,0,Abbas,Hasan,right,Hasan,1.26121110000008,Left,mix,sub29
MahGol,LF,-2,Mahnaz,Goli,left,Mahnaz,0.806075100000044,Left,mix,sub29
AbHa,HF,-2,Abbas,Hasan,left,Abbas,0.62435389999996,Left,mix,sub29
AbHa,IF,3,Abbas,Hasan,right,Hasan,0.438146599999982,Left,mix,sub29
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,0.705029700000068,Left,mix,sub29
MahGol,IF,-3,Mahnaz,Goli,left,Mahnaz,0.342002299999876,Left,mix,sub29
MahGol,IF,0,Mahnaz,Goli,right,Goli,0.410373400000026,Left,mix,sub29
MahGol,HF,-1,Mahnaz,Goli,left,Mahnaz,0.817603999999847,Left,mix,sub29
MahGol,IF,-2,Mahnaz,Goli,left,Mahnaz,0.219467000000122,Left,mix,sub29
AbHa,HF,0,Abbas,Hasan,left,Abbas,1.30216410000003,Left,mix,sub29
AbHa,IF,2,Abbas,Hasan,right,Hasan,0.246215800000073,Left,mix,sub29
MahGol,IF,3,Mahnaz,Goli,right,Goli,0.284675600000128,Left,mix,sub29
AbHa,HF,0,Abbas,Hasan,left,Abbas,1.34321769999997,Left,mix,sub29
AbHa,HF,1,Abbas,Hasan,right,Hasan,1.52281149999999,Left,mix,sub29
MahGol,HF,-2,Mahnaz,Goli,left,Mahnaz,1.01048790000004,Left,mix,sub29
MahGol,LF,-2,Mahnaz,Goli,left,Mahnaz,0.376550800000132,Left,mix,sub29
AbHa,HF,2,Abbas,Hasan,right,Hasan,0.654263599999922,Left,mix,sub29
MahGol,IF,-3,Mahnaz,Goli,left,Mahnaz,0.496360699999968,Left,mix,sub29
AbHa,LF,-3,Abbas,Hasan,left,Abbas,0.952764299999899,Left,mix,sub29
AbHa,LF,3,Abbas,Hasan,right,Hasan,0.390366300000096,Left,mix,sub29
MahGol,HF,-2,Mahnaz,Goli,right,Goli,1.62957140000003,Left,mix,sub29
MahGol,LF,-3,Mahnaz,Goli,left,Mahnaz,0.391387099999974,Left,mix,sub29
MahGol,HF,-3,Mahnaz,Goli,left,Mahnaz,1.41275289999999,Left,mix,sub29
MahGol,IF,-3,Mahnaz,Goli,left,Mahnaz,0.399910600000112,Left,mix,sub29
MahGol,HF,0,Mahnaz,Goli,right,Goli,0.524537600000031,Left,mix,sub29
AbHa,LF,3,Abbas,Hasan,right,Hasan,1.11680159999992,Left,mix,sub29
AbHa,IF,-2,Abbas,Hasan,left,Abbas,0.365500799999836,Left,mix,sub29
AbHa,HF,1,Abbas,Hasan,right,Hasan,0.925488600000108,Left,mix,sub29
MahGol,LF,-2,Mahnaz,Goli,left,Mahnaz,0.21181619999993,Left,mix,sub29
AbHa,LF,-3,Abbas,Hasan,left,Abbas,0.524452800000063,Left,mix,sub29
AbHa,HF,3,Abbas,Hasan,right,Hasan,0.600248499999907,Left,mix,sub29
AbHa,HF,1,Abbas,Hasan,left,Abbas,0.874543800000083,Left,mix,sub29
AbHa,LF,1,Abbas,Hasan,left,Abbas,0.580986600000188,Left,mix,sub29
AbHa,IF,-1,Abbas,Hasan,left,Abbas,0.378304299999854,Left,mix,sub29
AbHa,LF,-3,Abbas,Hasan,left,Abbas,0.22642380000002,Left,mix,sub29
AbHa,HF,1,Abbas,Hasan,right,Hasan,0.398554200000035,Left,mix,sub29
MahGol,IF,1,Mahnaz,Goli,right,Goli,0.395335900000191,Left,mix,sub29
AbHa,LF,-3,Abbas,Hasan,left,Abbas,0.423853799999961,Left,mix,sub29
MahGol,IF,3,Mahnaz,Goli,right,Goli,0.43368270000019,Left,mix,sub29
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,1.780813,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,2.004134,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,2.605034,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,1.963783,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.1529398,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,1.5380656,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.862563300000005,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,left,Goli,2.2522244,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,1.5162254,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,1.5954081,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.3912903,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,1.8298202,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,2.0866757,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.928295800000001,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.85387160000001,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.867133300000006,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.501150600000003,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.6560798,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.90632020000001,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.8159706,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.752050099999991,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.379720599999999,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.624512299999992,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.575659799999997,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.628758500000004,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,1.34168270000001,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.29948499999999,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,2.0767259,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.923173999999989,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,1.7114646,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.69126919999999,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,2.05000600000001,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.883470100000011,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,2.3313649,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.536951999999999,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.570962800000004,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.355726400000009,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.353105100000022,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.652107700000016,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.749525900000009,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.622799299999997,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.338500299999993,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.31989870000001,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.287201499999981,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.809180999999995,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,1.21830969999999,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,,,,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,1.11388049999999,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.564794699999993,Right,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.787292699999995,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.5700425,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,1.60501959999999,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,1.89058699999998,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.597770499999996,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.690305199999983,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,1.27668930000002,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.857315599999993,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.372598799999992,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.266376100000002,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.96903660000001,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,1.18628609999999,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,2.19097840000001,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.299547600000011,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.207992999999988,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.236044800000002,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.324415299999998,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.931793599999992,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.577290799999986,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.858842399999986,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.321085799999992,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.327720499999998,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.234443100000021,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.0649468000000013,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.240714400000002,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,1.11737350000001,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.270445600000016,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.832470000000001,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.310965299999992,Right,same,sub30
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,0.93322839999999,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.724341699999997,Right,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.399498899999998,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.766683700000016,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.522585100000015,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.519239800000008,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.557011000000017,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.744011099999994,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.985253299999982,Right,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.450078499999989,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.22666670000001,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.187239999999974,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.382529499999976,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.403649900000005,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.458177400000011,Right,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.638067899999953,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.361416099999985,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.223756200000025,Right,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.349334500000055,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.283850200000018,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.589809599999967,Right,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.266623000000038,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,left,Goli,1.60055870000002,Right,same,sub30
MahGol,IF,-1,Goli,Mahnaz,left,Goli,0.337445100000025,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.66842870000005,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.523102699999981,Right,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.423354200000006,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,right,Mahnaz,0.251580999999987,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,1.02980460000003,Right,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,1.20717110000004,Right,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.35510690000001,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,1.03985569999998,Right,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.654767399999969,Right,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.442711200000019,Right,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,1.246013,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.646133599999985,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.40613080000003,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.620144900000014,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,1.33519030000002,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.506735499999991,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.387488000000019,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.494096200000001,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.214275199999975,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.693791999999974,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.403186099999971,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.733814099999961,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,1.33162770000001,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.602332899999965,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.662226000000032,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.473381700000004,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.333266400000014,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.590967400000011,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.160116899999991,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.941670999999985,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.338167199999987,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.992029600000023,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.318543299999988,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.219289800000013,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.550118099999963,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.652772700000014,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.482176400000014,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.801888700000006,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.311198700000034,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,1.24084640000001,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,1.47282150000001,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.749542800000029,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.229395599999975,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.193810500000041,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,2.2732709,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.30096850000001,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.492340299999967,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.620269699999994,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.333095300000025,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.29119380000003,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,1.62187669999997,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.281721199999993,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.396275300000013,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,1.25794550000001,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,1.81057060000001,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.274601999999959,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,1.7445707,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.3131348,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.338380400000005,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.56226079999999,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.516557699999964,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.692641699999967,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.418793499999992,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.67413479999999,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.750107700000001,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,1.70805999999999,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.26943,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,1.04600589999995,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,left,Goli,1.55754659999997,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.418497600000023,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.456944099999987,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.691456399999993,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,right,Abbas,1.10006190000001,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.261104100000011,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.664213800000027,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.46409779999999,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.356607300000007,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.418031600000006,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,right,Abbas,1.38424710000004,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.454364400000031,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.277854400000024,Left,same,sub30
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.255030199999965,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,0.172640999999999,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.946172899999965,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.175210600000014,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.282527099999982,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,left,Goli,1.84646310000005,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.358846000000028,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.372072099999968,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.303573200000017,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,1.67668969999994,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.845357700000022,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.41247009999995,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.575724799999989,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,1.05535350000002,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,2.2993790999999,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.350534599999946,Left,same,sub30
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.571245400000066,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.674989800000048,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.165860100000032,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.319273300000077,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.118565600000011,Left,same,sub30
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.267709799999921,Left,same,sub30
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.411445500000013,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.101588600000014,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.683706700000016,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.393187000000012,Left,same,sub30
MahGol,IF,3,Goli,Mahnaz,left,Goli,1.41890909999995,Left,same,sub30
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.70200669999997,Left,same,sub30
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.275280700000053,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.83823730000006,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.643672600000059,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.26547329999994,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.483293300000014,Left,same,sub30
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.212115400000016,Left,same,sub30
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.144628399999988,Left,same,sub30
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.208421899999962,Left,same,sub30
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.564216200000033,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,1.33830379999995,Left,same,sub30
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,0.205387199999905,Left,same,sub30
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.245431899999971,Left,same,sub30
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.556357999999932,Left,same,sub30
AbHa,HF,-1,Hasan,Abbas,right,Abbas,1.6841968,Left,same,sub30
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.546620600000001,Left,same,sub30
MahGol,HF,-2,Goli,Mahnaz,right,Mahnaz,1.7211461,Left,same,sub30
AbHa,HF,-3,Hasan,Abbas,right,Abbas,0.937156999999999,Left,same,sub30
AbHa,HF,-1,Hasan,Abbas,left,Hasan,1.399554,Left,same,sub30
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.627397999999999,Left,same,sub30
AbHa,HF,1,Hasan,Abbas,left,Hasan,1.1882034,Left,same,sub30
AbHa,HF,-3,Hasan,Abbas,right,Abbas,1.3211951,Left,same,sub30
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.686648900000002,Left,same,sub30
AbHa,HF,-1,Hasan,Abbas,right,Abbas,1.9718522,Left,same,sub30
AbHa,HF,-2,Hasan,Abbas,left,Hasan,1.1455134,Left,same,sub30
MahGol,HF,-2,Goli,Mahnaz,left,Goli,1.8600425,Left,same,sub30
AbHa,HF,-3,Hasan,Abbas,,,,Left,same,sub30
AbHa,HF,2,Hasan,Abbas,left,Hasan,1.2390652,Left,same,sub30
MahGol,HF,-3,Goli,Mahnaz,left,Goli,1.4915063,Left,same,sub30
AbHa,HF,-2,Hasan,Abbas,right,Abbas,0.835894000000003,Left,same,sub30
MahGol,HF,0,Goli,Mahnaz,left,Goli,0.815715900000001,Left,same,sub30
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.725266900000001,Left,same,sub30
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.523168900000002,Left,same,sub30
MahGol,HF,0,Goli,Mahnaz,right,Mahnaz,0.791707699999996,Left,same,sub30
MahGol,HF,-2,Goli,Mahnaz,right,Mahnaz,0.536169000000001,Left,same,sub30
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.671979700000009,Left,same,sub30
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.374754499999995,Left,same,sub30
MahGol,HF,-1,Goli,Mahnaz,right,Mahnaz,0.562868199999997,Left,same,sub30
